imdbID	title	year	rating	genre	value	revenue	original_language	popularity	vote_average	budget
tt0090633 	An American Tail 	1986	G 	"Animation, Adventure, Comedy "	$47.48M 	84542002	en 	7.308826	6.6	9000000
tt0090670 	At Close Range 	1986	R 	"Crime, Drama "	$2.35M 	2347000	en 	8.097997	6.7	6500000
tt0091326 	The Karate Kid Part II 	1986	PG 	"Action, Family, Romance "	$115.10M 	115103979	en 	7.055617	5.9	113
tt0090685 	Back to School 	1986	PG-13 	"Comedy, Romance, Sport "	$91.26M 	91258000	en 	7.190388	6.4	0
tt0092115 	Troll 	1986	PG-13 	"Comedy, Fantasy, Horror "	$5.45M 	5450815	en 	7.317367	4.9	1100000
tt0090917 	Deadly Friend 	1986	R 	"Drama, Horror, Sci-Fi "	$8.99M 	8988731	en 	8.081774	5.9	0
tt0091670 	Sacrifice 	1986	PG 	Drama 	$0.30M 	300653	sv 	5.098	7.2	0
tt0091993 	SpaceCamp 	1986	PG 	"Adventure, Family, Sci-Fi "	$9.70M 	9697739	en 	6.3983	5.8	18000000
tt0091167 	Hannah and Her Sisters 	1986	PG-13 	"Comedy, Drama "	$40.08M 	40084041	en 	8.449951	7.6	6400000
tt0091159 	Gung Ho 	1986	PG-13 	"Comedy, Drama "	$36.61M 	36611610	en 	6.411976	6.2	0
tt0091778 	Poltergeist II: The Other Side 	1986	PG-13 	Horror 	$41.00M 	40996665	en 	6.439241	5.8	19000000
tt0092112 	Trick or Treat 	1986	R 	"Comedy, Horror, Music "	$6.80M 	6797218	en 	3.137351	5.6	0
tt0091738 	Peggy Sue Got Married 	1986	PG-13 	"Comedy, Drama, Fantasy "	$41.38M 	41382841	en 	8.202004	5.9	18000000
tt0091817 	Rad 	1986	PG 	"Drama, Sport "	$2.02M 	2015882	en 	5.776834	7.1	0
tt0090583 	About Last Night... 	1986	R 	"Comedy, Drama, Romance "	$38.70M 	38702310	en 	3.649513	5.6	0
tt0092106 	The Transformers: The Movie 	1986	PG 	"Animation, Action, Adventure "	$5.85M 	5849647	en 	6.406879	7.1	6000000
tt0091777 	Police Academy 3: Back in Training 	1986	PG 	Comedy 	$43.58M 	43579163	en 	7.769019	5.5	0
tt0091149 	The Great Mouse Detective 	1986	G 	"Animation, Adventure, Family "	$38.60M 	38625550	en 	9.596138	6.9	14000000
tt0090768 	The Boy Who Could Fly 	1986	PG 	"Drama, Fantasy, Romance "	$7.18M 	7177431	en 	3.492419	6	0
tt0090927 	The Delta Force 	1986	R 	"Action, Adventure, Drama "	$17.77M 	17768900	en 	5.101315	5.2	0
tt0099763 	Henry: Portrait of a Serial Killer 	1986	Unrated 	"Biography, Crime, Drama "	$0.61M 	0	en 	10.569863	6.8	111000
tt0091217 	Hoosiers 	1986	PG 	"Drama, Sport "	$28.61M 	28607524	en 	9.470996	7.1	9000000
tt0091276 	Invaders from Mars 	1986	PG 	"Horror, Sci-Fi "	$4.88M 	4884663	en 	3.819498	5.5	12000000
tt0090888 	Crossroads 	1986	R 	"Drama, Music, Mystery "	$5.84M 	5738952	en 	9.602782	6.8	0
tt0092272 	Youngblood 	1986	R 	"Drama, Romance, Sport "	$15.45M 	0	en 	3.032945	5.8	0
tt0090967 	Down by Law 	1986	R 	"Comedy, Crime, Drama "	$1.44M 	0	en 	10.530849	7.2	0
tt0091875 	Running Scared 	1986	R 	"Action, Comedy, Crime "	$38.50M 	0	en 	3.656414	6.4	0
tt0089695 	"No Retreat, No Surrender "	1986	PG 	"Action, Comedy, Crime "	$4.66M 	4662137	en 	9.602868	5.6	0
tt0090848 	The Clan of the Cave Bear 	1986	R 	"Adventure, Drama, Fantasy "	$1.95M 	0	en 	11.557797	4.7	15000000
tt0091188 	Heartburn 	1986	R 	"Comedy, Drama "	$25.31M 	0	en 	13.915633	5.9	0
tt0091983 	Something Wild 	1986	R 	"Comedy, Crime, Romance "	$8.36M 	8362969	en 	4.791582	6.5	0
tt0091799 	Psycho III 	1986	R 	"Horror, Mystery, Thriller "	$14.48M 	14481606	en 	5.50172	5.4	0
tt0091757 	Pirates 	1986	PG-13 	"Adventure, Comedy, Family "	$1.64M 	1641825	en 	5.522884	6.2	40000000
tt0091680 	One Crazy Summer 	1986	PG 	"Comedy, Romance "	$13.43M 	0	en 	2.952787	6.4	0
tt0090660 	Armed and Dangerous 	1986	PG-13 	"Action, Comedy, Crime "	$15.95M 	15945534	en 	3.360047	5.3	12000000
tt0091877 	Ruthless People 	1986	R 	"Comedy, Crime "	$71.62M 	71624879	en 	11.115768	6.7	0
tt0090568 	8 Million Ways to Die 	1986	R 	"Action, Crime, Drama "	$1.31M 	0	en 	6.260247	5.6	18000000
tt0090830 	Children of a Lesser God 	1986	R 	"Drama, Romance "	$31.85M 	31853080	en 	4.396491	6.9	0
tt0091306 	Jumpin' Jack Flash 	1986	R 	"Comedy, Romance, Thriller "	$25.59M 	0	en 	3.78929	5.9	0
tt0092214 	Wildcats 	1986	R 	"Comedy, Sport "	$26.29M 	0	en 	2.986688	6.2	0
tt0090655 	April Fool's Day 	1986	R 	"Horror, Mystery "	$12.95M 	0	en 	10.170908	5.8	5000000
tt0091396 	Legal Eagles 	1986	PG 	"Comedy, Crime, Romance "	$49.85M 	0	en 	8.440811	5.9	0
tt0091991 	Soul Man 	1986	PG-13 	"Comedy, Romance "	$27.82M 	0	en 	3.762834	5.4	0
tt0091584 	My Little Pony: The Movie 	1986	G 	"Animation, Family, Fantasy "	$5.96M 	0	en 	1.226511	5.6	0
tt0091981 	Solarbabies 	1986	PG-13 	"Action, Adventure, Drama "	$1.58M 	1579260	en 	0.775819	5.1	25000000
tt0091814 	Quicksilver 	1986	PG 	"Crime, Drama, Thriller "	$7.63M 	0	en 	2.588068	5.5	0
tt0092654 	The Big Easy 	1986	R 	"Comedy, Crime, Drama "	$17.69M 	0	en 	11.322848	6.2	0
tt0091472 	The Manhattan Project 	1986	PG-13 	"Sci-Fi, Thriller "	$3.90M 	3900000	en 	2.559322	6.1	18000000
tt0097050 	The Adventures of Milo and Otis 	1986	G 	"Adventure, Drama, Family "	$13.25M 	0	ja 	2.766681	6.7	0
tt0091288 	Jean de Florette 	1986	PG 	Drama 	$4.94M 	0	fr 	5.944982	7.6	4940939
tt0092074 	TerrorVision 	1986	R 	"Comedy, Horror, Sci-Fi "	$0.32M 	0	en 	3.292412	5.9	0
tt0091575 	Murphy's Law 	1986	R 	"Action, Crime, Drama "	$9.95M 	0	en 	1.28262	6.1	0
tt0089118 	F/X 	1986	R 	"Action, Thriller "	$20.60M 	20603715	en 	5.061397	6.3	0
tt0091024 	Extremities 	1986	R 	"Drama, Thriller "	$13.42M 	13418091	en 	9.17127	6	0
tt0091480 	Manon of the Spring 	1986	PG 	Drama 	$3.94M 	0	fr 	5.329266	7.8	0
tt0091344 	King Kong Lives 	1986	PG-13 	"Action, Adventure "	$4.71M 	4711220	en 	2.40552	4.6	10000000
tt0090693 	Band of the Hand 	1986	R 	"Action, Crime, Drama "	$4.87M 	4865912	en 	4.506775	6.9	8700000
tt0090327 	Witchboard 	1986	R 	"Horror, Mystery, Thriller "	$7.37M 	0	en 	6.601834	5.8	0
tt0091178 	Haunted Honeymoon 	1986	PG 	Comedy 	$8.03M 	8033397	en 	2.781756	5.4	0
tt0090169 	Thunder Run 	1986	PG-13 	"Action, Thriller "	$0.15M 	0	fr 	0.453258	5.5	0
tt0091939 	She's Gotta Have It 	1986	R 	"Comedy, Romance "	$7.14M 	0	en 	8.92597	6.2	0
tt0092732 	Castaway 	1986	R 	"Adventure, Drama "	$0.48M 	0	en 	1.460529	6.2	0
tt0090966 	Down and Out in Beverly Hills 	1986	R 	Comedy 	$62.13M 	62134225	en 	7.878905	5.9	14000000
tt0091142 	Gothic 	1986	R 	Horror 	$0.92M 	0	en 	2.083103	5.8	0
tt0091374 	Lady Jane 	1986	PG-13 	"Biography, Drama, History "	$0.28M 	0	en 	3.001796	6.9	8500000
tt0092105 	Tough Guys 	1986	PG 	Comedy 	$21.46M 	0	en 	3.312956	5.7	0
tt0092147 	Vamp 	1986	R 	"Comedy, Fantasy, Horror "	$4.94M 	4790926	en 	2.98228	5.9	1900000
tt0090713 	The Best of Times 	1986	PG-13 	"Comedy, Drama, Sport "	$7.79M 	0	en 	4.982123	6	0
tt0090567 	52 Pick-Up 	1986	R 	"Crime, Thriller "	$5.19M 	5186646	en 	11.121798	5.8	0
tt0090856 	Club Paradise 	1986	PG-13 	Comedy 	$12.31M 	12308521	en 	4.232146	4.3	15000000
tt0091554 	The Morning After 	1986	R 	"Crime, Mystery, Romance "	$25.15M 	25147055	en 	1.548047	5.9	0
tt0091538 	Mona Lisa 	1986	R 	"Crime, Drama, Romance "	$5.79M 	5794184	en 	3.905931	6.7	0
tt0091637 	No Mercy 	1986	R 	"Crime, Drama, Romance "	$12.30M 	12303904	en 	8.702196	5.7	0
tt0092133 	Under the Cherry Moon 	1986	PG-13 	"Comedy, Drama, Music "	$10.09M 	10090429	en 	5.164546	5.7	0
tt0092534 	Allan Quatermain and the Lost City of Gold 	1986	PG 	"Action, Adventure, Comedy "	$3.75M 	0	en 	10.591785	4.6	0
tt0091019 	Every Time We Say Goodbye 	1986	PG-13 	"Drama, Romance, War "	$0.28M 	0	en 	0.94254	5.4	278
tt0091053 	Fire with Fire 	1986	PG-13 	"Drama, Romance "	$4.64M 	0	en 	0.363689	4.4	0
tt0091647 	Nomads 	1986	R 	"Horror, Mystery, Thriller "	$2.28M 	0	en 	7.243717	5.3	2278264
tt0090735 	Black Moon Rising 	1986	R 	"Action, Thriller "	$6.64M 	6637565	en 	3.151967	5.9	0
tt0091653 	Nothing in Common 	1986	PG 	"Comedy, Drama, Romance "	$32.32M 	0	en 	3.789955	6.1	0
tt0091767 	Playing for Keeps 	1986	PG-13 	Comedy 	$2.67M 	0	en 	0.210165	5	0
tt0091497 	Mauvais Sang 	1986	Unrated 	"Crime, Drama, Romance "	$0.02M 	0	fr 	2.56555	7	0
tt0091508 	The Men's Club 	1986	R 	Drama 	$2.44M 	0	en 	3.569748	3.4	0
tt0090585 	Absolute Beginners 	1986	PG-13 	"Drama, Fantasy, Musical "	$0.93M 	0	en 	1.325479	5.8	0
tt0090852 	Clockwise 	1986	PG 	Comedy 	$1.48M 	0	en 	11.830571	6.3	0
tt0092226 	Wise Guys 	1986	R 	"Comedy, Crime "	$8.48M 	8475466	en 	2.454876	6.1	13000000
tt0091836 	Reform School Girls 	1986	R 	"Drama, Thriller, Crime "	$2.51M 	2510433	en 	1.128045	6.4	0
tt0091055 	Firewalker 	1986	PG 	"Action, Adventure, Comedy "	$11.83M 	11949484	en 	3.081392	5	0
tt0091786 	Power 	1986	R 	Drama 	$3.80M 	0	en 	1.64219	5.6	0
tt0090886 	Crimes of the Heart 	1986	PG-13 	"Comedy, Drama "	$22.91M 	22905522	en 	2.925067	6	0
tt0091495 	Matador 	1986	NC-17 	"Drama, Thriller "	$0.21M 	0	es 	3.033883	6.7	0
tt0091003 	Eliminators 	1986	PG 	"Action, Adventure, Fantasy "	$4.60M 	4601256	fr 	2.290916	4.2	0
tt0091934 	Shanghai Surprise 	1986	PG-13 	"Adventure, Crime, Drama "	$2.32M 	0	en 	1.174877	2.9	17000000
tt0091415 	Link 	1986	R 	Horror 	$1.72M 	0	en 	3.917883	5.9	0
tt0091534 	Modern Girls 	1986	PG-13 	Comedy 	$0.60M 	0	en 	4.304253	5.7	0
tt0090659 	Armed Response 	1986	R 	"Action, Crime, Thriller "	$1.37M 	1300000	en 	1.019257	3.8	1500000
tt0092117 	True Stories 	1986	PG 	"Musical, Comedy "	$2.55M 	0	en 	2.669848	6.1	0
tt0093516 	Meatballs III: Summer Job 	1986	R 	"Comedy, Fantasy, Romance "	$2.15M 	0	en 	1.122712	4.4	0
tt0090557 	'Round Midnight 	1986	R 	"Drama, Music "	$3.27M 	0	en 	2.671083	6.7	0
tt0090678 	Avenging Force 	1986	R 	"Action, Drama, Thriller "	$4.68M 	0	en 	1.12444	5	0
tt0090631 	American Anthem 	1986	PG-13 	"Drama, Sport "	$4.85M 	0	en 	0.477184	4.4	0
tt0091579 	My Chauffeur 	1986	R 	Comedy 	$4.78M 	0	en 	0.018297	6.2	0
tt0091706 	Out of Bounds 	1986	R 	"Action, Crime, Thriller "	$5.10M 	5099316	en 	0.668564	5.9	0
tt0091164 	Half Moon Street 	1986	R 	"Thriller, Drama "	$1.13M 	0	en 	2.299375	5	0
tt0090729 	Biggles: Adventures in Time 	1986	PG 	"Adventure, Family, Sci-Fi "	$0.11M 	112132	en 	1.271288	5.1	0
tt0090779 	Bullies 	1986	R 	"Action, Thriller, Drama "	$3.00M 	0	en 	0.832527	4.5	0
tt0093164 	Heat 	1986	R 	"Action, Crime, Drama "	$2.79M 	0	en 	0.559814	5.2	0
tt0091173 	Hardbodies 2 	1986	R 	Comedy 	$0.08M 	0	en 	1.606947	4.1	0
tt0091338 	Killer Party 	1986	R 	"Comedy, Horror "	$0.68M 	0	nl 	1.260223	5	0
tt0090556 	"'night, Mother "	1986	PG-13 	Drama 	$0.44M 	442000	en 	0.345304	5.8	0
tt0090774 	Brighton Beach Memoirs 	1986	PG-13 	Comedy 	$11.96M 	0	en 	1.670893	6.2	0
tt0092042 	Tai-Pan 	1986	R 	Adventure 	$4.01M 	0	en 	0.693585	4.7	25000000
tt0091603 	The Naked Cage 	1986	R 	"Drama, Action "	$3.14M 	0	en 	0.69697	5.5	0
tt0092104 	Touch and Go 	1986	R 	"Comedy, Drama, Romance "	$1.25M 	1300000	en 	1.244885	7.1	0
tt0090799 	Care Bears Movie II: A New Generation 	1986	G 	"Animation, Adventure, Comedy "	$8.54M 	0	en 	1.529636	5.5	0
tt0092850 	Deadtime Stories 	1986	R 	"Comedy, Horror "	$2.75M 	2750741	en 	1.397714	4.6	0
tt0091400 	Let's Get Harry 	1986	R 	"Action, Adventure "	$0.14M 	0	en 	0.413725	4.7	0
tt0091113 	Ginger and Fred 	1986	PG-13 	"Comedy, Drama "	$0.84M 	0	it 	2.078232	6.6	0
tt0090769 	The Boy in Blue 	1986	R 	"Biography, Drama, Sport "	$0.28M 	0	en 	0.586911	4.3	0
tt0092684 	Body Slam 	1986	PG 	"Comedy, Music, Sport "	$0.01M 	0	en 	1.00E-06	4.7	0
tt0092934 	Duet for One 	1986	R 	Drama 	$0.01M 	0	en 	0.690615	4	0
tt0091830 	Summer 	1986	R 	"Drama, Romance "	$0.04M 	0	fr 	1.908005	7.4	0
tt0091282 	Jake Speed 	1986	PG 	"Action, Adventure, Comedy "	$1.94M 	1	en 	0.919438	1.5	0
tt0089009 	Defense of the Realm 	1986	PG 	Thriller 	$0.75M 	750000	en 	2.19309	6.3	0
tt0092216 	Willy/Milly 	1986	PG-13 	"Comedy, Fantasy "	$0.28M 	235262	en 	0.058544	6	0
tt0090985 	The Decline of the American Empire 	1986	R 	"Comedy, Drama "	$1.90M 	0	fr 	1.830714	6.8	0
tt0090753 	Blue City 	1986	R 	"Action, Crime, Drama "	$6.95M 	0	en 	0.771395	5.3	0
tt0091051 	A Fine Mess 	1986	PG 	"Action, Comedy, Crime "	$6.03M 	6029824	en 	0.668123	3.4	0
tt0091712 	Oviri 	1986	R 	"Biography, Drama "	$0.58M 	0	da 	0.946082	0	0
tt0092210 	The Whoopee Boys 	1986	R 	"Comedy, Romance "	$0.44M 	0	en 	1.577964	0	0
tt0092035 	Sweet Liberty 	1986	PG 	Comedy 	$14.21M 	0	en 	1.318313	5.4	0
tt0091658 	Nutcracker 	1986	G 	"Family, Fantasy, Music "	$0.78M 	0	en 	0.435905	6	0
tt0091613 	Native Son 	1986	PG 	"Drama, Romance "	$1.30M 	1301121	en 	0.451351	2	2000000
tt0091464 	Malcolm 	1986	PG-13 	"Comedy, Crime, Sci-Fi "	$0.54M 	2459000	en 	1.16264	6.3	640000
tt0091430 	The Longshot 	1986	PG-13 	Comedy 	$1.10M 	0	en 	0.63441	4	0
tt0092079 	That's Life! 	1986	PG-13 	"Comedy, Drama "	$4.08M 	0	en 	0.701936	4.7	0
tt0091310 	Just Between Friends 	1986	PG-13 	Drama 	$6.41M 	0	en 	0.101388	2.5	0
tt0092206 	The Whistle Blower 	1986	PG 	Thriller 	$1.50M 	0	en 	2.326898	6.1	0
tt0091313 	Born American 	1986	R 	"Action, Drama, Thriller "	$3.39M 	0	en 	0.468937	3.6	0
tt0090904 	Dangerously Close 	1986	R 	"Action, Crime, Thriller "	$2.39M 	2390525	en 	0.012142	4.8	0
tt0091295 	"Jo Jo Dancer, Your Life Is Calling "	1986	R 	"Biography, Comedy, Drama "	$18.03M 	0	en 	0.005489	6.8	0
tt0092238 	Working Girls 	1986	Unrated 	Drama 	$1.78M 	0	en 	0.759205	3.7	0
tt0090576 	The Assault 	1986	PG 	"Drama, History, Romance "	$0.20M 	203781	nl 	1.973115	6.8	0
tt0092173 	Violets Are Blue... 	1986	PG-13 	"Drama, Romance "	$4.74M 	0	en 	0.405057	2.5	0
tt0091370 	The Ladies Club 	1986	R 	Drama 	$0.24M 	0	en 	2.008936	0	0
tt0090970 	Dream Lover 	1986	R 	"Crime, Drama, Thriller "	$0.50M 	502237	en 	0.840881	1	0
tt0090934 	Desert Bloom 	1986	PG 	"Drama, Family, Romance "	$0.42M 	0	en 	1.512199	4.9	0
tt0091699 	Otello 	1986	PG 	"Drama, Music "	$0.19M 	0	en 	0.152379	6.7	0
tt0092022 	Streets of Gold 	1986	R 	"Drama, Sport "	$2.52M 	0	en 	1.48951	4.5	0
tt0091325 	Kangaroo 	1986	R 	Drama 	$0.43M 	0	en 	0.5	0	0
tt0091815 	Quiet Cool 	1986	R 	Action 	$1.90M 	0	de 	0.315826	7.3	0
tt0091668 	Off Beat 	1986	PG 	"Comedy, Crime, Romance "	$4.84M 	0	en 	1.003913	4.3	0
tt0092224 	Wired to Kill 	1986	R 	"Action, Sci-Fi "	$0.19M 	0	en 	0.075292	6	0
tt0091442 	Low Blow 	1986	R 	Action 	$0.06M 	0	en 	0.539307	4.7	0
tt0091642 	Nobody's Fool 	1986	PG-13 	"Comedy, Drama, Romance "	$0.56M 	0	en 	0.218245	6	0
tt0092130 	A Man and a Woman: 20 Years Later 	1986	PG 	"Drama, Romance "	$0.23M 	0	fr 	0.152664	6	0
tt0091677 	On the Edge 	1986	PG-13 	"Drama, Sport "	$0.44M 	436901	en 	0.408776	6.3	0
tt0091214 	Man Facing Southeast 	1986	R 	"Drama, Mystery "	$0.73M 	0	es 	0.764611	7.1	0
tt0091713 	Behind Enemy Lines 	1986	R 	"Action, War, Adventure "	$2.50M 	0	en 	0.272773	6	0
tt0090710 	Belizaire the Cajun 	1986	PG 	"Drama, History, Romance "	$1.44M 	1	en 	0.598723	5	0
tt0091264 	In the Shadow of Kilimanjaro 	1986	R 	"Action, Adventure, Drama "	$0.18M 	0	en 	0.017034	0	0
tt0092195 	Weekend Warriors 	1986	R 	"Action, Comedy, Music "	$0.35M 	0	en 	0.20049	2	0
tt0166948 	The Adventures of the American Rabbit 	1986	G 	"Animation, Family, Fantasy "	$1.05M 	0	en 	0.00222	6.3	0
tt0091281 	Jackals 	1986	R 	"Action, Crime, Drama "	$0.49M 	0	en 	0.302949	7	0
tt0091123 	GoBots: Battle of the Rock Lords 	1986	G 	"Animation, Action, Adventure "	$1.34M 	0	en 	0.002801	5	0
tt0091895 	Saving Grace 	1986	PG 	"Comedy, Drama "	$0.02M 	18209	en 	0.21798	6.7	0
tt0089019 	Detective School Dropouts 	1986	PG 	Comedy 	$0.02M 	0	en 	0.612149	0	0
tt0091351 	Knights of the City 	1986	R 	"Action, Music "	$0.60M 	0	en 	0.511973	5.8	0
tt0092205 	Where the River Runs Black 	1986	PG 	Adventure 	$0.68M 	0	en 	0.377986	0	0
tt0091963 	Sky Bandits 	1986	PG 	"Action, Adventure, War "	$2.30M 	0	en 	0.381038	5	0
tt0091081 	The Fringe Dwellers 	1986	PG 	Drama 	$0.15M 	0	en 	0.101569	5	0
tt0089221 	The Gospel According to Vic 	1986	PG 	"Comedy, Drama "	$0.27M 	0	en 	1.331973	7.5	0
tt0091681 	One More Saturday Night 	1986	R 	Comedy 	$0.03M 	0	en 	8.00E-06	0	0
tt0091259 	The Imagemaker 	1986	Not Rated 	Thriller 	$0.02M 	0	en 	0.000175	0	0
tt0093763 	Positive I.D. 	1986	R 	"Crime, Drama, Thriller "	$0.37M 	0	en 	0.008267	8	0
tt0091528 	Miss Mary 	1986	R 	Drama 	$0.27M 	0	en 	4.10E-05	0	0
tt0089007 	Death of an Angel 	1986	PG 	Drama 	$0.02M 	0	en 	0.002955	0	0
tt0104401 	Heathcliff: The Movie 	1986	G 	"Family, Animation, Comedy "	$2.19M 	0	en 	0.000844	7	0
tt0090559 	16 Days of Glory 	1986	G 	"Documentary, Sport "	$0.08M 	0	en 	0.170198	7	0
tt0093779 	The Princess Bride 	1987	PG 	"Adventure, Family, Fantasy "	$30.86M 	30857814	en 	14.221383	7.6	16000000
tt0093058 	Full Metal Jacket 	1987	R 	"Drama, War "	$46.36M 	46357676	en 	11.922035	7.9	17000000
tt0092890 	Dirty Dancing 	1987	PG-13 	"Drama, Music, Romance "	$63.95M 	213954274	en 	12.488347	7.1	6000000
tt0093177 	Hellraiser 	1987	R 	"Horror, Thriller "	$14.56M 	14564027	en 	9.205755	6.9	1000000
tt0093773 	Predator 	1987	R 	"Action, Sci-Fi, Thriller "	$59.74M 	98235548	en 	17.376841	7.3	18000000
tt0093437 	The Lost Boys 	1987	R 	"Comedy, Horror "	$32.22M 	32222567	en 	8.819779	6.8	8500000
tt0093870 	RoboCop 	1987	R 	"Action, Crime, Sci-Fi "	$53.42M 	53000000	en 	11.30891	7.1	13000000
tt0093560 	The Monster Squad 	1987	PG-13 	"Action, Comedy, Fantasy "	$3.77M 	3769990	en 	7.942656	6.8	12000000
tt0093693 	Overboard 	1987	PG 	"Comedy, Romance "	$26.71M 	26713187	en 	7.498042	6.7	1880006
tt0093409 	Lethal Weapon 	1987	R 	"Action, Crime, Thriller "	$65.21M 	120207127	en 	8.554173	7	15000000
tt0094226 	The Untouchables 	1987	R 	"Crime, Drama, Thriller "	$76.27M 	76270454	en 	8.710392	7.6	25000000
tt0094012 	Spaceballs 	1987	PG 	"Adventure, Comedy, Sci-Fi "	$38.12M 	38119483	en 	10.05328	6.7	22700000
tt0093894 	The Running Man 	1987	R 	"Action, Sci-Fi, Thriller "	$38.12M 	38122105	en 	9.465259	6.4	27000000
tt0092991 	Evil Dead II 	1987	R 	"Comedy, Horror "	$5.92M 	5923044	en 	9.920392	7.6	3600000
tt0093428 	The Living Daylights 	1987	PG 	"Action, Adventure, Thriller "	$51.19M 	191185897	en 	10.327451	6.2	40000000
tt0093507 	Masters of the Universe 	1987	PG 	"Action, Adventure, Fantasy "	$17.34M 	17336370	en 	5.222285	5.1	22000000
tt0092965 	Empire of the Sun 	1987	PG 	"Drama, History, War "	$22.24M 	22238696	en 	10.438256	7.3	35000000
tt0093010 	Fatal Attraction 	1987	R 	"Drama, Thriller "	$156.65M 	320145693	en 	10.996684	6.6	14000000
tt0093629 	A Nightmare on Elm Street 3: Dream Warriors 	1987	R 	"Action, Fantasy, Horror "	$44.79M 	44793222	en 	9.523352	6.5	5000000
tt0094332 	The Witches of Eastwick 	1987	R 	"Comedy, Fantasy, Horror "	$63.77M 	63766510	en 	8.649466	6.3	0
tt0094291 	Wall Street 	1987	R 	"Crime, Drama "	$43.85M 	43848069	en 	10.308424	7	15000000
tt0092718 	Can't Buy Me Love 	1987	PG-13 	"Comedy, Drama, Romance "	$31.62M 	31623833	en 	11.188156	6.7	1800000
tt0092513 	Adventures in Babysitting 	1987	PG-13 	"Action, Adventure, Comedy "	$34.37M 	34368475	en 	7.38577	6.6	0
tt0093640 	No Way Out 	1987	R 	"Action, Crime, Drama "	$35.51M 	35509515	en 	11.763249	6.9	15000000
tt0093493 	Mannequin 	1987	PG 	"Comedy, Fantasy, Romance "	$42.72M 	42721196	en 	11.18335	5.5	6000000
tt0092644 	Beverly Hills Cop II 	1987	R 	"Action, Comedy, Crime "	$153.67M 	299965036	en 	8.211062	6.1	20000000
tt0093692 	Over the Top 	1987	PG 	"Action, Drama, Sport "	$16.06M 	16057580	en 	6.570058	5.7	25000000
tt0093748 	"Planes, Trains & Automobiles "	1987	R 	Comedy 	$49.53M 	49230280	en 	5.664123	7.1	0
tt0093605 	Near Dark 	1987	R 	"Action, Crime, Drama "	$3.37M 	0	en 	7.560547	6.8	5000000
tt0092563 	Angel Heart 	1987	R 	"Horror, Mystery, Thriller "	$17.19M 	17185632	en 	7.76532	7	17000000
tt0093777 	Prince of Darkness 	1987	R 	Horror 	$14.18M 	14182492	en 	7.397958	6.6	3000000
tt0093148 	Harry and the Hendersons 	1987	PG 	"Comedy, Family, Fantasy "	$29.76M 	49998613	en 	10.884537	5.6	0
tt0094006 	Some Kind of Wonderful 	1987	PG-13 	"Drama, Romance "	$18.55M 	18553948	en 	10.476421	6.9	0
tt0093822 	Raising Arizona 	1987	PG-13 	"Comedy, Crime "	$22.85M 	29180280	en 	15.451146	7.2	6000000
tt0093105 	"Good Morning, Vietnam "	1987	R 	"Biography, Comedy, Drama "	$123.92M 	123922370	en 	6.854188	7.1	13000000
tt0093260 	Innerspace 	1987	PG 	"Action, Adventure, Comedy "	$25.89M 	25893810	en 	7.979372	6.6	0
tt0093378 	La Bamba 	1987	PG-13 	"Biography, Drama, Music "	$54.22M 	54215416	en 	6.774359	6.8	6500000
tt0093300 	Jaws: The Revenge 	1987	PG-13 	"Adventure, Horror, Thriller "	$20.76M 	51881013	en 	6.7521	3.5	23000000
tt0093389 	The Last Emperor 	1987	PG-13 	"Biography, Drama, History "	$43.98M 	43984230	en 	8.89554	7.4	23000000
tt0094072 	Summer School 	1987	PG-13 	"Comedy, Romance "	$35.66M 	35114428	en 	5.270701	6.3	0
tt0092796 	Creepshow 2 	1987	R 	"Comedy, Fantasy, Horror "	$14.00M 	14000000	en 	9.516967	5.9	3500000
tt0093137 	Hamburger Hill 	1987	R 	"Action, Drama, Thriller "	$13.84M 	13839404	en 	9.77124	6.5	0
tt0093565 	Moonstruck 	1987	PG 	"Comedy, Drama, Romance "	$80.64M 	80640528	en 	9.552409	6.7	0
tt0094137 	3 Men and a Baby 	1987	PG 	"Comedy, Drama, Family "	$167.78M 	0	en 	5.740217	5.8	0
tt0093407 	Less Than Zero 	1987	R 	"Crime, Drama "	$12.40M 	12396383	en 	4.862073	6.2	1
tt0093512 	Maurice 	1987	R 	"Drama, Romance "	$3.13M 	0	en 	6.668797	7.1	0
tt0093191 	Wings of Desire 	1987	PG-13 	"Drama, Fantasy, Romance "	$3.21M 	3200000	de 	6.490735	7.5	2500000
tt0092494 	*batteries not included 	1987	PG 	"Comedy, Family, Fantasy "	$32.95M 	65088797	en 	10.746426	6.3	0
tt0093075 	The Gate 	1987	PG-13 	"Fantasy, Horror "	$13.54M 	0	en 	6.194384	5.9	2500000
tt0094008 	Someone to Watch Over Me 	1987	R 	"Crime, Drama, Romance "	$10.28M 	10278549	en 	2.924661	5.8	17000000
tt0092925 	Dragnet 	1987	PG-13 	"Comedy, Crime "	$57.39M 	66673516	en 	8.875641	5.7	20000000
tt0092699 	Broadcast News 	1987	R 	"Comedy, Drama, Romance "	$51.25M 	51249404	en 	6.014956	6.8	20000000
tt0094336 	Withnail & I 	1987	R 	"Comedy, Drama "	$1.54M 	0	en 	8.823112	7.4	0
tt0093467 	Made in Heaven 	1987	PG 	"Comedy, Fantasy, Romance "	$4.57M 	0	en 	1.712872	6.6	0
tt0093036 	Flowers in the Attic 	1987	PG-13 	"Drama, Mystery, Thriller "	$15.15M 	0	en 	4.549383	6.4	0
